county_code,D2,D1,reform_pivot,gdp_growth_outcome,ln_gdppc_outcome,fiscal_autonomy_pre,primary_ratio_pre,secondary_ratio_pre,ln_pop_pre,gov_scale_pre,region_val
520123,1,0,2012,21.946388,10.667658,.3585273,16.697632,40.589088,3.4231648,17.586193,3
520181,1,0,2012,18.700207,10.698895,.4338868,10.864608,48.620941,3.9294462,13.931079,3
520221,1,0,2009,24.357752,9.4280872,.33841461,16.408878,55.144299,4.3488603,19.896749,3
520281,0,0,2007,23.61421,9.6753941,.61010814,10.853246,64.770905,4.7564516,10.080732,3
520322,1,0,2009,26.329851,9.3338575,.22767872,29.234547,31.397861,4.2091408,19.942469,3
520323,1,0,2009,28.175756,9.2405224,.16046871,45.493519,20.7241,3.9550679,24.330606,3
520324,1,0,2009,27.498316,8.891264,.12489296,48.970173,12.612236,4.1152167,33.698193,3
520325,0,0,2007,22.825958,8.5977459,.16915837,48.98735,16.555355,3.5164096,24.915956,3
520326,0,0,2007,22.776567,8.443634,.16799642,50.408947,15.494452,3.7688634,27.282576,3
520327,1,0,2009,25.87335,9.0305576,.13363625,42.616325,13.612341,3.7416146,27.55402,3
520328,1,0,2009,27.511854,9.1587391,.17332152,36.487827,19.858313,3.871201,29.364038,3
520329,1,0,2009,21.29689,9.4982929,.27436543,38.226742,23.155548,3.3567462,21.249706,3
520330,1,0,2009,24.034197,9.3618813,.17860089,26.05155,37.414783,4.2219496,21.308558,3
520381,1,0,2012,17.907541,10.280514,.21008904,18.313599,43.708382,3.4246662,26.645172,3
520382,1,1,2009,27.054611,10.743621,.60079271,10.454578,71.790756,4.1420074,9.5925503,3
520422,1,0,2009,22.627186,9.2277145,.31077006,21.081245,53.387093,3.7900236,22.409573,3
520423,0,0,2007,25.527952,8.8231926,.23219639,25.091805,38.721817,3.5360231,22.361403,3
520424,0,0,2007,22.972282,8.7629585,.19246989,39.641201,33.700859,3.4862504,24.488417,3
520425,0,0,2007,27.60412,8.3854551,.1443949,55.146908,16.154713,3.5456855,32.522659,3
520521,1,0,2009,28.95557,9.3015833,.34793809,33.537697,37.773304,4.6156363,23.087446,3
520522,1,0,2009,23.662283,9.4570532,.32547557,27.317667,41.505272,4.4634771,17.911129,3
520523,1,0,2009,24.759939,9.8472109,.49373388,20.905296,56.664467,4.1275764,17.932123,3
520524,1,0,2009,25.408854,9.1283894,.36468089,39.639263,26.958948,4.601687,27.99641,3
520525,1,0,2009,21.450974,9.4397573,.32309359,21.40299,57.037964,4.4380426,15.386727,3
520526,0,0,2007,19.882481,8.404604,.28759041,40.821827,27.693491,4.7331061,19.642532,3
520527,1,0,2009,19.936287,8.8485022,.17769741,39.4841,26.066286,4.2434268,30.493048,3
520621,1,0,2012,22.486938,9.8768539,.12575199,35.290882,24.352242,3.1600962,49.330963,3
520622,0,0,2007,25.273104,9.7118816,.39045537,21.878977,48.738689,2.6390574,15.224283,3
520623,1,0,2009,23.749464,9.0089588,.1448517,49.494907,13.355323,3.6686509,36.679947,3
520624,1,0,2009,26.598604,9.1577568,.15052801,46.980305,28.653664,4.1743083,27.642065,3
520625,0,0,2007,32.348541,8.6903114,.17845671,57.088928,14.695251,3.7214062,25.849186,3
520626,1,0,2009,25.597155,9.2615328,.16238575,51.8549,15.984316,3.8923473,27.004545,3
520627,0,0,2007,26.825436,8.5533276,.17886819,54.306004,15.496342,4.0488486,26.456093,3
520628,0,0,2007,29.704594,8.6751451,.16969296,48.044136,24.926548,4.1743083,21.685041,3
522301,0,0,2007,16.811558,9.6680756,.5669471,17.518408,46.614994,4.3128939,9.0956469,3
522302,0,0,2007,27.494511,8.9034796,.35665372,34.749931,33.188908,3.8570144,22.598726,3
522323,0,0,2007,27.155205,8.8807898,.41479474,32.350739,40.138542,3.3898969,28.11722,3
522324,0,0,2007,29.67008,8.6582508,.22548802,33.467491,32.884808,3.3439016,31.52252,3
522325,0,0,2007,30.399063,9.0288973,.30331665,37.99136,40.728046,3.5741286,22.563644,3
522326,1,0,2013,26.759321,9.7928295,.075167425,32.550064,9.972085,3.4675043,85.154266,3
522327,1,0,2013,22.86314,9.8406439,.10572585,32.626957,13.30101,3.1700885,64.77179,3
522328,0,0,2007,23.390318,8.9651337,.3432948,31.985102,34.549698,3.7612002,16.107199,3
522601,0,0,2007,16.187742,9.6152391,.65284872,12.14013,41.037415,3.8358102,7.7716508,3
522622,1,0,2013,17.352993,9.7055588,.14229837,33.917652,11.377975,3.644815,51.822838,3
522623,0,0,2007,23.391081,8.9559784,.31677201,32.532936,36.426113,2.7725887,29.09507,3
522624,0,0,2007,26.853458,8.7120743,.15256967,31.223831,28.346493,3.0445225,29.306971,3
522625,0,1,2007,26.272079,9.110013,.35151914,34.921829,34.243629,3.2580965,17.533718,3
522626,0,0,2007,27.676304,8.7794294,.13883227,38.307774,28.083916,3.1058598,29.380245,3
522627,0,0,2007,33.266457,8.806715,.20521438,39.104145,25.674971,3.7049344,24.602922,3
522628,0,0,2007,27.587027,8.7641153,.15140013,28.966585,29.633316,3.120677,36.610752,3
522629,0,0,2007,26.747116,8.5827971,.11146965,43.64246,19.89283,3.1916611,38.445095,3
522630,0,0,2007,26.89015,8.7657709,.14053041,40.693913,26.012341,2.7080503,38.70504,3
522631,1,1,2013,16.19755,9.7313805,.11450415,24.282827,29.722168,3.9632463,50.350288,3
522632,0,0,2007,25.098734,8.5549259,.11503525,52.634174,13.49231,3.4965076,31.634407,3
522633,1,0,2013,15.916916,9.6966572,.14786799,31.984718,29.337854,3.5379212,46.837326,3
522634,0,0,2007,29.577894,8.6164799,.11077281,35.829502,21.443825,2.7080503,44.306328,3
522635,0,0,2007,28.660484,8.6879187,.17903861,37.74852,31.273857,3.1058598,29.413609,3
522636,1,0,2013,15.133314,9.8929396,.11201738,27.203602,26.807138,2.8273039,77.396378,3
522701,0,0,2007,21.287321,9.5607281,.4407523,13.591908,39.566109,3.871201,12.765398,3
522702,0,1,2007,20.724665,9.6646557,.47173449,23.319822,48.154694,3.4339871,10.093509,3
522722,1,0,2014,14.773047,10.57925,.23655562,15.067955,34.068413,2.8646722,39.372635,3
522723,0,0,2007,19.154339,9.2441311,.29091445,19.032579,49.146225,3.3200819,13.26745,3
522725,0,0,2007,27.490389,8.9629955,.28260899,35.876179,32.672821,3.7916806,18.621691,3
522726,1,0,2014,16.538929,10.190674,.17390878,23.753067,36.833931,3.5521033,39.019863,3
522727,1,0,2012,24.615036,9.7258759,.11051717,34.983326,22.83247,3.4684334,61.3209,3
522728,1,0,2014,14.69817,10.128925,.13677195,23.315317,39.084412,3.5326052,44.008984,3
522729,1,0,2014,16.086216,10.246465,.26776853,22.065617,30.919556,3.2498505,31.260151,3
522730,0,0,2007,20.723499,9.5294333,.31756309,13.919568,68.474991,3.0445225,14.439841,3
522731,0,0,2007,23.155363,8.7651205,.20794709,41.942959,30.182781,3.7612002,20.967197,3
522732,0,0,2007,21.977175,8.4207478,.10919935,50.135307,10.811301,3.455153,33.742188,3
530124,0,0,2007,20.290085,9.6557922,.28729844,27.787706,39.208664,2.6390574,17.414261,3
530125,0,0,2007,15.755306,9.8603764,.62507319,34.405525,27.73806,3.713572,7.4857383,3
530126,0,0,2007,17.501595,9.467802,.42530984,30.560997,24.756027,3.1496809,16.752064,3
530127,0,0,2007,21.302216,9.3763542,.36615592,30.055212,37.581978,3.5456855,16.302961,3
530128,0,0,2007,18.591053,8.8027554,.23599637,43.500027,17.842724,3.8139889,24.158657,3
530129,0,0,2007,19.862572,8.816432,.2311186,38.581436,19.464064,3.9316974,24.037975,3
530181,0,0,2007,12.957066,10.555778,.69357699,6.3294873,64.483292,3.2958369,11.556076,3
530322,0,0,2007,18.768974,9.4925461,.3807995,37.104244,34.954678,4.1162939,11.544698,3
530323,0,0,2007,17.044607,9.347887,.36263621,33.171734,37.111233,3.6282222,15.47452,3
530324,0,0,2007,14.601739,9.4501381,.38934177,23.528654,41.882908,4.0252452,10.628008,3
530325,0,0,2007,17.173164,9.5159292,.47806051,25.200558,47.87204,4.2903972,11.668814,3
530326,0,0,2007,15.562669,9.1570368,.43848133,15.305101,65.512955,4.5396533,16.548824,3
530381,1,0,2010,11.826469,9.5939875,.37447888,22.245819,46.543781,4.9725509,17.375664,3
530423,0,0,2007,13.785621,9.5614643,.40565917,22.90626,45.889221,3.3079596,11.264183,3
530424,0,0,2007,16.664879,9.5251894,.38144574,31.619192,28.164528,3.028259,15.08502,3
530425,0,1,2007,17.6035,9.7437115,.3537187,23.586605,39.483162,2.8332133,18.528204,3
530426,0,0,2007,15.390735,9.7972717,.3860589,21.31624,39.627087,2.7080503,20.306372,3
530427,0,0,2007,24.293768,9.7053032,.33530229,26.321125,45.336502,3.2958369,24.688019,3
530428,0,0,2007,16.693277,9.4111204,.27587759,35.126427,28.058588,2.9957323,21.587723,3
530481,0,0,2007,19.61021,9.8039999,.38347173,23.406509,41.839218,2.7725887,16.673622,3
530521,0,0,2007,19.155649,8.7505169,.17760292,44.321136,13.066484,3.4965076,22.374073,3
530523,0,0,2007,20.59141,9.0857573,.23381986,36.233486,32.356678,3.3079596,23.911142,3
530524,0,0,2007,21.234844,9.0905828,.2380147,44.512775,23.746397,3.5263605,18.588783,3
530581,0,0,2007,19.270222,9.1406088,.28476539,31.699234,23.418774,4.1324677,18.702381,3
530621,0,0,2007,19.165743,8.6162844,.13045484,36.455563,33.516308,3.6888795,33.160576,3
530622,0,0,2007,18.778402,8.3972683,.10567784,47.283562,21.106262,3.9827533,24.825535,3
530623,0,0,2007,16.461159,8.5328674,.10897367,30.880775,37.1362,3.6375861,26.386894,3
530624,0,0,2007,13.781852,8.3605843,.071603,40.183605,25.567743,3.2706766,31.7953,3
530625,0,0,2007,17.125566,8.7037497,.11440476,33.225494,33.657063,3.7455132,20.874538,3
530626,0,0,2007,24.045067,8.7638903,.10596643,26.372904,23.739464,2.7725887,33.825336,3
530627,1,0,2010,16.600527,8.6257715,.10548203,37.725719,24.360966,4.953207,43.684502,3
530628,0,0,2007,23.592892,8.4265404,.14977188,40.775852,26.360722,4.0012169,24.819399,3
530629,0,0,2007,20.02264,8.3984604,.10998817,30.833212,23.378113,3.6720009,31.728489,3
530681,0,0,2007,9.0553608,10.128365,.41616684,6.7538562,72.273727,2.3025851,11.746841,3
530721,0,0,2007,23.357094,8.9995899,.15941605,37.596813,23.415588,3.0445225,35.813358,3
530722,0,1,2007,20.504885,8.7468481,.12332814,36.464275,23.428621,3.6635616,26.71286,3
530723,0,0,2007,20.197046,9.5304661,.26425019,19.863611,44.994766,2.7080503,28.958866,3
530724,0,0,2007,19.757128,8.5292635,.06922207,34.394093,25.509171,3.1916611,39.714664,3
530821,0,0,2007,21.692905,9.3119593,.20311175,33.014297,24.994226,2.9444389,21.462717,3
530822,0,0,2007,18.851435,8.6535301,.19462772,31.330202,29.530226,3.5741286,25.452232,3
530823,0,0,2007,18.467846,8.8334093,.29953876,42.143738,22.503458,3.5741286,22.921267,3
530824,0,0,2007,23.526258,9.3272467,.31816858,33.097,38.955284,3.4011974,17.125513,3
530825,0,0,2007,24.280313,8.820056,.13088541,42.009247,21.688633,3.0445225,33.762356,3
530826,0,0,2007,16.514891,9.1363649,.16295284,40.168854,26.288986,2.2674649,25.404221,3
530827,0,0,2007,15.49727,8.8459225,.16855519,37.663025,25.61087,2.4849067,29.527641,3
530828,0,0,2007,17.972395,8.4875956,.12554608,38.40279,29.572605,3.8641832,28.611197,3
530829,0,0,2007,14.94826,8.3727751,.049857948,27.749512,19.811783,2.1579635,58.313568,3
530921,0,0,2007,29.496912,8.7382059,.22422537,43.789406,23.17477,3.7612002,22.097246,3
530922,0,1,2007,13.04089,9.1379366,.41346946,29.72633,47.027103,3.713572,12.591909,3
530923,0,0,2007,20.531492,8.563673,.13926125,42.926289,27.161867,3.4965076,25.499954,3
530924,0,0,2007,24.681574,9.0357647,.12589943,36.552631,32.91851,2.7725887,28.135574,3
530925,0,0,2007,20.307207,8.8390322,.119645,43.337383,22.854464,2.8130052,27.655062,3
530926,0,0,2007,21.056017,9.1755896,.17023647,43.2076,25.26145,3.2580965,17.539331,3
530927,0,0,2007,17.247927,8.8112783,.099236399,37.615417,25.226826,2.7725887,29.579851,3
532301,0,0,2007,16.086403,10.13687,.59405625,11.922525,57.762852,3.9052887,7.7331676,3
532322,0,0,2007,18.754293,8.8709736,.18010089,48.772869,18.691502,2.751076,30.029879,3
532323,0,0,2007,19.991203,9.070507,.20153175,41.759895,25.98682,2.9957323,22.750229,3
532324,0,0,2007,19.908482,8.9608383,.24204008,46.115185,22.224794,3.1496809,23.036913,3
532325,0,0,2007,15.552409,9.0629997,.17489059,38.319603,27.429016,3.0445225,18.180899,3
532326,0,0,2007,14.177745,9.1192837,.2079791,30.742931,39.72477,3.3322046,17.338766,3
532327,0,0,2007,18.253115,9.1545973,.14687432,42.323376,22.389648,2.3343551,29.630112,3
532328,0,0,2007,18.756723,9.0523043,.19926153,43.845558,18.848478,3.0445225,23.47188,3
532329,0,0,2007,17.760498,8.9396858,.20060617,42.880009,22.978102,3.2958369,21.469982,3
532331,0,0,2007,16.288467,9.7484007,.40638071,23.667839,35.859066,3.7376697,11.170417,3
532501,0,0,2007,17.081377,10.099896,.57608974,6.45681,67.073898,3.6635616,11.41083,3
532502,0,0,2007,18.5313,10.09717,.59583664,14.173792,50.963615,3.2580965,11.03172,3
532503,0,0,2007,22.09424,9.6017656,.5167805,24.433043,37.07814,3.5064585,16.333675,3
532504,0,0,2007,12.962251,10.071378,.58882332,7.5165281,82.173332,3.9186239,5.8325706,3
532523,0,0,2007,16.17889,8.8577089,.15403281,33.683533,34.988552,2.7080503,27.271378,3
532524,0,0,2007,16.761965,9.2650976,.41334739,25.778532,35.589417,3.9186239,14.35832,3
532525,0,0,2007,14.03321,8.9931345,.29909196,44.612755,24.590532,3.3785963,19.800215,3
532527,0,0,2007,18.446314,8.9370871,.39932775,28.805124,33.324463,3.6462445,18.311893,3
532528,0,0,2007,16.617455,8.402029,.11477154,39.481609,18.233379,3.6286967,26.016624,3
532529,0,0,2007,16.08465,8.3327208,.076702043,50.557335,14.949622,3.322927,30.563515,3
532530,0,0,2007,15.113026,8.5200348,.18932182,37.541862,34.531075,3.4759932,33.864788,3
532531,0,0,2007,21.670975,8.3610544,.14289214,41.096344,23.19343,3.0445225,44.409679,3
532532,0,0,2007,21.137072,9.6083355,.34260878,24.847988,19.178177,2.1187027,25.887674,3
532601,0,0,2007,16.218235,9.8392525,.49778688,16.346733,41.063622,3.7816594,11.667166,3
532622,0,0,2007,18.583271,9.1740389,.28962529,28.663376,39.959961,3.8139889,15.236794,3
532623,0,0,2007,13.944466,8.4844179,.099284038,40.437294,16.31588,3.2188759,32.853142,3
532624,0,0,2007,17.896744,8.9789095,.16435303,32.962536,33.420174,3.3200819,23.348902,3
532625,0,0,2007,16.981583,9.074379,.20854048,32.253059,34.112766,3.5741286,20.802053,3
532626,0,0,2007,17.418072,8.4942131,.16177824,49.110901,14.304425,3.8284838,25.965309,3
532627,0,0,2007,17.762318,8.4626369,.15395272,51.155598,18.390211,4.3306756,21.770473,3
532628,0,0,2007,14.178756,8.9387894,.20677584,34.229881,31.233662,3.6804402,19.699995,3
532801,0,0,2007,14.355329,9.6319351,.44405505,29.828716,26.213661,3.6375861,8.5317144,3
532822,0,0,2007,20.623953,9.2649698,.16247782,30.123636,26.521948,3.4011974,17.025259,3
532823,0,0,2007,11.604984,9.4972448,.20593418,46.987839,18.319939,3.0119958,12.222465,3
532901,0,0,2007,12.477187,10.151561,.7789703,9.731041,45.010941,4.0887423,7.9226198,3
532922,0,0,2007,18.901939,9.0907555,.22893026,40.666805,34.201561,2.3025851,35.049377,3
532923,0,0,2007,19.652456,9.3536119,.41612479,36.516727,36.322529,3.8213151,12.52482,3
532924,0,0,2007,15.296341,9.3906927,.26612642,53.486042,17.383312,3.4965076,13.101609,3
532925,0,0,2007,17.563147,8.7687349,.21518327,37.508583,24.287466,3.455153,19.789984,3
532926,0,0,2007,25.737316,8.9128237,.34045714,44.840977,10.259535,3.0910425,26.249151,3
532927,0,0,2007,15.218365,8.7923021,.2135741,43.4678,19.70211,3.4121273,19.366436,3
532928,0,0,2007,16.206299,9.0326853,.21496318,48.276077,15.342542,2.8713191,20.840845,3
532929,0,0,2007,22.045578,9.0090427,.15717776,41.212013,27.901041,2.9957323,26.858826,3
532930,0,0,2007,17.370132,9.0055971,.23303638,42.894665,22.154615,3.3200819,20.896652,3
532931,0,0,2007,14.241217,8.8583145,.19641335,31.760283,37.485622,2.8332133,29.105217,3
532932,0,0,2007,25.014801,8.9928713,.25093338,32.218433,35.576847,3.2832568,24.046673,3
533102,0,0,2007,16.157654,9.598772,.38770413,23.081661,18.419865,2.4849067,19.702274,3
533103,0,0,2007,17.356409,9.200942,.28196642,32.290138,24.350565,3.5456855,16.548023,3
533122,0,0,2007,17.934744,8.6077967,.14619893,31.662384,23.10836,2.7725887,41.94482,3
533123,0,0,2007,23.435566,9.2521534,.26678991,33.816692,29.950409,3.2958369,23.990131,3
533124,0,0,2007,14.574591,9.0502272,.16102034,41.27903,26.578539,2.8522661,26.106215,3
533301,0,0,2007,13.179779,9.1538057,.19195722,17.876558,25.399141,2.7725887,35.278168,3
533323,0,0,2007,11.781888,8.50175,.055363189,32.286236,28.120872,2.2323449,60.907932,3
533324,0,0,2007,17.513767,9.0709953,.10465595,30.704248,21.989197,1.3862944,64.493469,3
533325,0,0,2007,-.030808639,9.3517733,.31874019,14.789421,61.254887,2.9957323,25.71846,3
533401,0,0,2007,20.078667,10.145823,.18309365,19.18639,37.672607,2.6143546,25.249334,3
533422,0,0,2007,25.287512,9.6087971,.070103563,23.011292,33.174274,1.7917595,53.617256,3
533423,0,0,2007,20.297333,9.2079611,.058086045,31.07708,24.643833,2.7080503,36.318085,3
610122,1,0,2007,20.436415,9.1154575,.26843357,27.345997,31.37274,4.1490717,8.8942995,3
610124,1,0,2009,,8.9757566,.093912765,27.781334,27.889812,4.1790352,15.518593,3
610222,1,0,2007,29.05641,9.076786,.14267261,39.1633,35.710697,2.2329664,29.860249,3
610322,0,1,2007,,9.7092962,.34158316,19.847704,54.984043,3.9270079,4.9622655,3
610323,0,1,2007,17.952337,9.6273651,.34160364,12.721841,62.285065,3.8256643,4.85006,3
610324,1,0,2009,,9.3549604,.10589223,23.832621,42.842682,3.8439355,10.145474,3
610326,0,0,2007,19.295656,9.4645405,.25001922,19.05216,56.01049,3.4165978,6.9273362,3
610327,1,0,2009,,9.212039,.17974126,39.10936,27.017256,3.2363822,13.857416,3
610328,0,0,2007,21.133213,9.0252876,.21386981,41.508514,26.227493,2.5419602,16.175215,3
610329,0,0,2007,21.121632,9.1546745,.14106078,40.320534,26.534872,2.1679099,15.393882,3
610330,0,0,2007,43.083904,10.396461,.38882837,4.1417017,64.222534,2.3039689,8.9041862,3
610331,1,0,2007,25.506083,9.3581038,.14936911,36.334309,40.332253,1.6485304,20.57757,3
610422,0,1,2007,22.941772,9.6838179,.24938089,31.040503,39.656834,3.6938422,7.0252824,3
610423,0,0,2007,19.501112,9.4380789,.27157131,43.459801,27.667871,3.9148786,5.8672471,3
610424,0,0,2007,19.248888,9.1091146,.21778323,26.228401,34.470299,4.0303316,7.6715212,3
610425,0,0,2007,20.479294,9.2094784,.18413652,35.659729,24.71052,3.8351576,8.5463886,3
610426,1,0,2007,28.207649,8.8783522,.15248483,45.285233,22.932817,2.9767239,17.548025,3
610428,0,0,2007,33.929161,9.0322104,.18890232,28.802553,29.721361,2.8545914,18.343235,3
610429,0,0,2007,39.168549,9.1895247,.14935808,49.209278,25.300755,3.3038926,16.864857,3
610430,1,0,2009,,9.3748369,.074841194,59.60601,18.243994,3.0208752,16.630249,3
610431,1,0,2009,,9.2662477,.086221896,27.832357,39.94894,3.7752178,11.036341,3
610481,0,1,2007,19.865101,9.4913702,.31696457,18.952299,49.606709,4.0349565,6.1270499,3
610482,0,0,2007,50.101833,9.4198742,.25217533,26.779356,42.488556,3.4857891,15.741121,3
610522,0,0,2007,31.136086,9.0043764,.43204886,8.6461248,36.704937,2.7717035,12.198924,3
610523,1,0,2007,19.613537,8.6926718,.140397,30.392605,18.676697,4.2529149,10.875848,3
610524,0,0,2007,25.405815,8.6389408,.15222819,31.148409,24.237341,3.7786145,14.342114,3
610525,0,0,2007,20.896006,8.9529428,.22246604,26.500784,39.629284,3.6624787,11.906988,3
610526,1,0,2009,,9.1217279,.17404285,21.117073,42.15498,4.3285685,10.937837,3
610527,0,0,2007,20.891867,9.0231199,.16818552,35.588737,26.816092,3.328774,14.069654,3
610528,1,0,2009,,8.7835493,.091213882,30.558155,29.244108,4.3406024,16.833481,3
610581,0,1,2007,22.22764,10.084364,.60301238,9.2423782,67.482269,3.655705,5.5815325,3
610582,0,0,2007,26.52453,9.3393517,.35054135,10.370682,49.947056,3.2445099,8.1899872,3
610621,1,0,2007,39.422047,9.5895472,.40858802,27.299026,38.514393,2.6788888,31.130163,3
610622,1,0,2013,,,.18649615,5.5107269,79.865143,2.9674079,13.859312,3
610625,0,1,2007,88.035049,11.475521,1.1330727,8.9577694,69.809906,2.5855701,26.155268,3
610626,0,1,2007,51.993401,11.025232,1.0155126,15.263088,67.450485,2.5208683,37.445137,3
610627,0,0,2007,16.1035,9.9547272,.77815479,13.242086,62.539486,2.0685718,27.650602,3
610628,0,0,2007,16.710043,8.9191427,.1882482,33.448048,34.540337,2.691582,22.545477,3
610629,0,0,2007,26.296417,10.73598,.26196694,14.776309,75.669319,2.9938245,4.9888611,3
610630,0,0,2007,30.814798,8.687356,.092197314,40.395256,12.093279,2.4391644,42.838375,3
610631,1,0,2007,29.435743,9.0323124,.053522836,54.64418,9.456913,1.5740693,54.206654,3
610632,0,0,2007,47.003075,10.393451,.58981311,13.236725,55.574955,2.501662,14.932461,3
610681,0,0,2007,45.187153,9.7230883,.64942282,17.393688,50.142925,3.196584,25.026943,3
610722,0,0,2007,18.914246,9.3109379,.2068335,33.867172,32.504105,3.9420059,7.6127248,3
610723,0,0,2007,,,.18218727,27.168945,40.375977,3.7823372,10.406738,3
610724,0,0,2007,21.204544,8.8289528,.14758614,35.88345,27.741367,3.6986761,14.346266,3
610725,0,0,2007,18.593027,9.2480392,.30845264,21.697187,51.31842,3.7496443,8.98388,3
610726,0,0,2007,21.271017,8.8375721,.18185559,38.64904,26.880898,3.5168922,14.376386,3
610727,0,0,2007,16.752918,9.4926987,.40968013,14.239498,51.589825,3.0036991,10.078188,3
610728,1,0,2009,,8.994297,.064346023,41.167011,14.674538,3.3409042,20.762465,3
610729,1,0,2007,18.148056,9.1012506,.10611635,29.920341,23.300257,1.5004274,23.48023,3
610730,1,0,2007,21.423302,8.7370405,.10265542,23.472328,29.167648,1.204569,42.963337,3
610822,0,1,2007,75.18309,10.5824,.65626627,4.67802,56.697338,3.0603004,14.466008,3
610824,0,1,2007,20.575241,11.180399,.6448741,4.0689344,88.794769,3.3660326,5.3863535,3
610825,1,0,2007,52.327583,10.410655,.51374847,17.909683,63.404663,3.4445117,14.684427,3
610826,0,0,2007,33.93362,8.6518002,.098450176,26.557104,12.591269,3.55527,27.966303,3
610827,0,0,2007,44.872665,8.9158564,.06312038,21.735945,23.065481,3.039556,32.268551,3
610828,1,0,2007,41.971458,8.3953371,.033554535,46.78495,7.1373272,3.201627,40.136086,3
610829,0,0,2007,33.498016,8.9333868,.067043126,22.745667,16.845587,2.0564578,43.734814,3
610830,1,0,2009,,9.1502714,.031224234,45.280807,15.261702,3.0610707,42.716568,3
610831,0,0,2007,53.772278,8.5989084,.075384691,34.621399,11.746839,3.415448,37.562912,3
610881,0,0,2007,54.053375,11.182647,.76811028,5.0683937,68.670944,3.6278722,10.308622,3
610921,0,0,2007,22.229485,8.9460077,.15001275,41.628048,23.764879,3.3773644,15.486131,3
610922,0,0,2007,27.710178,9.1761961,.13075773,27.674732,28.058933,2.9109545,14.627552,3
610923,1,0,2007,24.644724,9.3212833,.10024567,33.033009,31.21063,2.008347,19.311857,3
610924,1,0,2009,,9.0128641,.10261896,43.748604,16.409533,3.5235174,20.677572,3
610925,1,0,2007,19.921526,8.8407421,.12434348,37.856922,26.913872,2.8346727,18.987291,3
610926,0,0,2007,23.719822,9.0080795,.14513831,43.080208,24.314623,3.133158,17.62347,3
610927,0,0,2007,22.553022,9.1445227,.119872,38.50666,24.178307,1.7534724,26.019722,3
610928,0,1,2007,21.87862,9.1326132,.26814646,22.690626,38.205578,3.8099604,12.462576,3
610929,0,0,2007,21.861855,9.0155697,.13995633,39.301239,23.622885,3.0314736,18.960541,3
611021,0,0,2007,23.194977,8.7983112,.19816773,32.505714,38.145992,3.8094361,15.110631,3
611022,1,0,2007,26.818548,8.8567352,.16151148,32.753784,29.616369,3.4076321,16.832748,3
611023,0,0,2007,29.552456,8.9620781,.1545274,35.675228,27.314861,3.1524012,19.880308,3
611024,1,0,2009,,8.9068003,.11250971,25.820259,35.664597,3.7820241,22.138435,3
611025,1,0,2007,17.532207,9.1256866,.17114717,31.099453,31.933878,3.3545387,12.753737,3
611026,0,1,2007,26.442787,9.365139,.19080332,21.14003,35.894676,2.7421498,16.089094,3
620121,1,0,2007,17.811697,9.6035662,.29583839,13.338628,52.401337,3.9250965,9.2495403,3
620122,1,0,2009,29.443907,9.7867489,.1577117,18.787882,52.992832,2.8351684,20.545235,3
620123,1,0,2007,33.807079,9.1853733,.23370054,25.809748,47.768639,3.7376697,18.752594,3
620321,1,0,2011,9.3273125,10.074195,.17560793,22.432079,49.33894,3.2568119,18.338213,3
620421,1,0,2009,13.469564,9.2235126,.07501927,36.387386,24.720633,3.8379769,20.899416,3
620422,1,0,2007,19.875492,8.5163755,.048252545,35.771461,24.891821,4.0546455,23.520632,3
620423,1,0,2009,17.710115,9.8084679,.11904527,23.114157,37.752964,3.1369405,17.557419,3
620521,1,0,2011,12.523218,9.3558321,.056784686,33.579422,20.856258,3.4402411,49.034698,3
620522,1,0,2009,18.152897,8.7816877,.11945061,31.606958,22.454649,4.0920224,29.488667,3
620523,1,0,2011,13.294703,9.0209322,.14331669,30.538908,33.588749,4.0897264,28.200874,3
620524,1,0,2009,16.883215,8.9303865,.078106612,37.505119,24.475636,3.7704101,28.26734,3
620525,0,0,2007,21.409142,8.315649,.059722841,27.312069,27.335506,3.455153,33.831581,3
620621,1,0,2007,14.208669,9.2680435,.1003038,49.276093,19.643024,3.4230573,13.889299,3
620622,1,0,2009,13.571012,8.898675,.060017247,26.850542,31.196753,3.6678081,27.55492,3
620623,0,0,2007,23.305574,9.1653423,.11671614,17.049896,39.395363,3.0755358,30.08716,3
620721,0,0,2007,29.428671,10.403378,.23393385,28.298613,45.766605,1.3862944,38.475163,3
620722,1,0,2009,16.954147,9.4398232,.11981329,38.258743,30.451456,3.1752644,20.893459,3
620723,1,0,2007,16.879229,9.7299891,.22350509,36.611008,37.76226,2.7080503,11.245897,3
620724,1,0,2007,17.830475,9.6450262,.20332429,50.2677,29.103096,2.7725887,11.607016,3
620725,1,0,2009,16.145515,9.8074875,.13544714,22.813063,41.76244,2.9719002,15.903779,3
620821,1,0,2009,17.37472,9.3881321,.087151296,31.28647,32.038113,3.5224156,18.974749,3
620822,1,0,2011,11.252537,9.6001434,.048726261,41.029629,16.85465,3.1296461,44.482655,3
620823,1,0,2007,26.913963,9.5936489,.21272624,34.146339,45.887634,2.2674649,19.107597,3
620825,1,0,2009,20.60129,8.6549578,.05633286,41.230282,20.717024,3.7507868,45.07082,3
620826,1,0,2007,17.413212,8.3148794,.10203295,36.524975,31.822334,3.8501475,26.616865,3
620881,0,0,2007,22.444075,10.044084,.45597902,15.423396,64.299179,2.8713191,15.03023,3
620921,1,0,2007,20.994707,9.9208326,.12869424,49.724777,16.975283,2.662055,12.083007,3
