county_code,D2,ln_gdppc_outcome,cate_lngdp,cate_lower,cate_upper,fiscal_autonomy_pre
210123,0.0,9.6928282,-0.11461225840582046,-0.2323256479377693,0.0031011311261283786,0.27848062
210124,0.0,9.7011881,-0.05991227244394892,-0.22371371043163368,0.10388916554373581,0.30389151
210181,0.0,9.5033827,-0.2671148392647673,-0.4345544905498129,-0.09967518797972175,0.42331374
210224,0.0,10.605148,-0.5355628070385272,-0.9430278398530936,-0.12809777422396101,0.34869063
210281,0.0,10.416282,-0.509483132516813,-0.7416518113958219,-0.27731445363780416,0.67849636
210283,0.0,10.184749,-0.5043762261790903,-0.7443590814502102,-0.2643933709079704,0.60791463
210321,0.0,9.9087734,0.015271308255659477,-0.07926451042295181,0.10980712693427075,0.38350859
210323,0.0,9.5701799,0.1277267254668928,0.06382595047028115,0.1916275004635044,0.34693938
210381,0.0,10.291705,-0.3612911008511226,-0.7007895068248899,-0.0217926948773553,0.84324443
210421,0.0,10.045551,-0.09333572138576329,-0.2239290508642716,0.037257608092744976,0.41731045
210422,0.0,9.3503628,0.044249249958888015,-0.03535343568591638,0.1238519356036924,0.31743583
210423,0.0,9.3379421,0.07800637347774142,0.014709452677072299,0.14130329427841054,0.31026572
210521,0.0,9.9199514,0.04931676306314614,-0.10699380640512399,0.2056273325314162,0.36189434
210522,0.0,9.8382559,0.06544961609440847,-0.05947628029474461,0.19037551248356152,0.32554942
210624,0.0,9.9142294,0.11685457603829263,0.019712301061957177,0.21399685101462806,0.34589839
210681,0.0,10.375926,-0.3998088351468816,-0.6700439368158924,-0.12957373347787093,0.5184558
210682,0.0,9.9610491,-0.04762312993998563,-0.21809655823752516,0.12285029835755387,0.53483123
210726,0.0,9.3002729,0.10534960837241059,-0.06845819717851928,0.27915741392334037,0.20652154
210727,0.0,8.9019108,0.19772003046032438,0.10786899856823626,0.2875710623524125,0.20539328
210781,0.0,9.7885256,-0.5226918682979473,-0.735874460982294,-0.30950927561360064,0.48578721
210782,0.0,9.238636,-0.15866047397945948,-0.37033697672144994,0.05301602876253092,0.28127548
210881,0.0,9.3027372,0.22046216996822565,0.06013457747064757,0.3807897624658037,0.22379357
210882,0.0,10.450076,0.04731437966358776,-0.1967888394368001,0.29141759876397555,0.5127781
210921,0.0,8.6882849,0.10867734226145132,-0.07383689726214776,0.29119158178505034,0.22913258
210922,0.0,8.6515493,0.13403280198254208,-0.023119727894720055,0.2911853318598042,0.18913434
211021,0.0,9.7134161,0.0536011558321583,-0.0738241213579631,0.18102643302227966,0.43504202
211081,0.0,9.6952324,-0.22664324227334376,-0.45015789298317477,-0.003128591563512778,0.55762148
211122,0.0,9.912447,-0.4402926934098623,-0.6334605016711254,-0.24712488514859918,0.38093409
211221,0.0,9.8821621,-0.5038988148728301,-0.6755828681518626,-0.33221476159379754,0.45321646
211223,0.0,9.1694145,0.1242809733538941,0.0031291681872169658,0.24543277852057122,0.19507356
211281,0.0,9.3557386,-0.022646231991576116,-0.19472397541511238,0.14943151143196012,0.53356332
211282,0.0,9.8327427,-0.28593768452574864,-0.45143610809080004,-0.12043926096069724,0.43133596
211321,0.0,8.8681316,0.04776992408385894,-0.11912531961892495,0.21466516778664277,0.26522177
211322,0.0,9.237566,0.011397967682118093,-0.13027006421654905,0.1530659995807852,0.3671324
211324,0.0,9.2034168,0.15048542145382626,0.03696391208208999,0.2640069308255625,0.21580413
211381,0.0,9.304286,-0.017912940083533613,-0.1738045704454933,0.13797869027842605,0.34817994
211382,0.0,9.419385,0.1329412049383265,-0.030607897353556984,0.29649030723020997,0.34229133
211422,0.0,8.6869364,0.2829982203854833,0.14227754994029237,0.42371889083067416,0.23445143
211481,0.0,8.7056627,-0.08909178082973312,-0.3804909929366361,0.20230743127716977,0.39719442
220122,1.0,9.4749203,-0.4138941590863858,-0.7211181306521948,-0.10667018752057694,0.35085109
220182,1.0,9.4068108,-0.01067166804268993,-0.23593651204032823,0.2145931759549483,0.26190314
220183,1.0,9.7029905,-0.4587001767726413,-0.7282922040016542,-0.18910814954362848,0.36140904
220221,1.0,9.3286514,0.191272667549093,0.05187339134370533,0.3306719437544806,0.22501637
220281,1.0,9.5464001,0.07888989603734586,-0.06818964992498713,0.22596944199967883,0.29546356
220282,1.0,9.84974,0.16534641095001845,0.017496064806252765,0.31319675709378414,0.28094512
220283,1.0,9.2037678,0.17381618448727565,0.0055475578943985915,0.34208481108015265,0.18706003
220284,1.0,10.45165,0.062314581555114046,-0.1343049959459612,0.2589341590561893,0.33111611
220322,1.0,9.5790777,-0.18372908842903968,-0.5214486498051496,0.15399047294707024,0.2871449
220323,0.0,9.8244114,0.022095799498167423,-0.10406526058326349,0.1482568595795983,0.1915962
220381,1.0,9.5392771,-0.7298853166278931,-1.054937992789534,-0.4048326404662524,0.40270811
220382,1.0,9.7091579,-0.32977308170940844,-0.6045537805474721,-0.05499238287134489,0.40312472
220421,1.0,9.3689928,0.09071190603895829,-0.06983442651949609,0.25125823859741264,0.23166275
220422,1.0,9.3014803,0.043803383337834845,-0.06247445882500999,0.15008122550067965,0.20029983
220521,1.0,9.6506205,0.059752779618207796,-0.06308281546804918,0.18258837470446476,0.33360946
220523,1.0,9.2891235,0.05407073491458547,-0.020424870577833668,0.1285663404070046,0.29123136
220524,1.0,9.1138773,-0.6141579840301574,-0.8164631246060343,-0.4118528434542805,0.39749715
220581,1.0,9.7088556,-0.15473904443134856,-0.38492640594838556,0.07544831708568839,0.34913579
220582,1.0,9.6732321,0.16274528076755246,0.02262360431381691,0.302866957221288,0.242993
220621,1.0,9.7072325,0.18087979023485445,0.08174526186949597,0.2800143186002129,0.2728858
220622,1.0,9.4651003,0.07486641742582378,-0.10606995426581184,0.25580278911745935,0.18924677
220623,0.0,10.011675,0.1210977825501125,-0.0184891743174386,0.26068473941766357,0.15790591
220681,1.0,9.7839594,0.0502603685348717,-0.0868784182698526,0.18739915533959597,0.21774825
220721,0.0,10.759859,-0.042889650141496816,-0.31374880670303,0.22796950642003633,0.34191182
220722,1.0,9.2887535,0.040442396028783634,-0.08631672643937827,0.1672015184969455,0.18503386
220723,1.0,9.8382292,-0.016492205826985185,-0.12976114899826566,0.09677673734429526,0.33686021
220781,1.0,9.3551092,-0.4694076564741607,-0.854179456131662,-0.08463585681665958,0.3274928
220821,1.0,9.4902754,-0.017689825189982855,-0.22975638023698214,0.19437672985701637,0.28664392
220822,1.0,9.0062695,0.09045261607895583,-0.07672421657429179,0.2576294487322034,0.2203688
220881,1.0,9.1719236,0.025295100912980928,-0.15487620016642253,0.20546640199238433,0.19128805
220882,1.0,9.258296,0.20838607895560202,0.12329338682182392,0.2934787710893801,0.26745769
222401,1.0,10.158316,-0.008763434533442194,-0.17291735520789664,0.15539048614101222,0.46453431
222402,1.0,9.4066553,-0.13521025252284602,-0.3911208512125496,0.12070034616685749,0.33202162
222403,1.0,9.4893589,0.06768861715068653,-0.059646228747769064,0.1950234630491421,0.35519001
222404,1.0,9.7638311,-0.0010127454008816983,-0.15019345800259365,0.14816796720083023,0.23864806
222405,1.0,8.9421387,0.16672092322914267,0.04894306605385526,0.28449878040443005,0.17554821
222406,1.0,9.1528683,0.14610298545227707,-0.015004865546643736,0.30721083645119784,0.1819952
222424,1.0,9.0442467,0.19849086047454279,0.08784890341644062,0.30913281753264493,0.19718711
222426,1.0,9.3220291,0.1690025900595984,0.0936960533283995,0.24430912679079725,0.20076594
230123,1.0,9.7103558,0.06099143110187555,-0.058837413151389004,0.18082027535514006,0.30295491
230124,1.0,9.4504232,0.14446019434490864,0.033188435975968086,0.2557319527138492,0.24226809
230125,1.0,9.9332161,0.12725019113568337,0.027425508392308923,0.22707487387905778,0.28125933
230126,1.0,9.2859507,0.03838591173754935,-0.10785493312284503,0.1846267565979437,0.12933508
230127,1.0,9.4876804,0.20639283304007705,0.07082005606358527,0.3419656100165688,0.14941774
230128,1.0,9.5022907,0.18361262705323256,0.05649838959346962,0.31072686451299547,0.15104598
