county_code,lon,lat,name,level
421281,113.88366,29.716879,赤壁市,district
421303,113.374519,31.717521,曾都区,district
421321,113.301384,31.854246,随县,district
421381,113.826601,31.617731,广水市,district
422801,109.486761,30.282406,恩施市,district
422802,108.943491,30.294247,利川市,district
422822,109.723822,30.601632,建始县,district
422823,110.336665,31.041403,巴东县,district
422825,109.482819,29.98867,宣恩县,district
422826,109.15041,29.678967,咸丰县,district
422827,109.408328,29.506945,来凤县,district
422828,110.033699,29.887298,鹤峰县,district
430102,112.988094,28.193106,芙蓉区,district
430103,112.97307,28.192375,天心区,district
430104,112.911591,28.213044,岳麓区,district
430105,112.985525,28.201336,开福区,district
430111,113.016337,28.109937,雨花区,district
430112,112.819549,28.347458,望城区,district
430121,113.080098,28.237888,长沙县,district
430181,113.633301,28.141112,浏阳市,district
430182,112.553182,28.253928,宁乡市,district
430202,113.162548,27.833036,荷塘区,district
430203,113.155169,27.827246,芦淞区,district
430204,113.11295,27.871945,石峰区,district
430211,113.136252,27.826909,天元区,district
430212,113.146175,27.705844,渌口区,district
430223,113.345774,27.000071,攸县,district
430224,113.546509,26.789534,茶陵县,district
430225,113.776884,26.489459,炎陵县,district
430281,113.507157,27.657873,醴陵市,district
430302,112.907427,27.86077,雨湖区,district
430304,112.927707,27.828854,岳塘区,district
430321,112.952829,27.778601,湘潭县,district
430381,112.525217,27.734918,湘乡市,district
430382,112.52848,27.922682,韶山市,district
430405,112.626324,26.891063,珠晖区,district
430406,112.612241,26.893694,雁峰区,district
430407,112.607635,26.903908,石鼓区,district
430408,112.570608,26.89087,蒸湘区,district
430412,112.734147,27.240536,南岳区,district
430421,112.379643,26.962388,衡阳县,district
430422,112.677459,26.739973,衡南县,district
430423,112.86971,27.234808,衡山县,district
430424,112.950412,27.083531,衡东县,district
430426,112.111192,26.787109,祁东县,district
430481,112.847215,26.414162,耒阳市,district
430482,112.396821,26.406773,常宁市,district
430502,111.479756,27.240001,双清区,district
430503,111.462968,27.233593,大祥区,district
430511,111.452315,27.245688,北塔区,district
430522,111.459762,27.311429,新邵县,district
430523,111.2757,26.989713,邵阳县,district
430524,111.038785,27.116002,隆回县,district
430525,110.579212,27.062286,洞口县,district
430527,110.155075,26.580622,绥宁县,district
430528,110.859115,26.438912,新宁县,district
430529,110.313226,26.363575,城步苗族自治县,district
430581,110.636804,26.732086,武冈市,district
430582,111.743168,27.257273,邵东市,district
430602,113.120751,29.366784,岳阳楼区,district
430603,113.27387,29.473395,云溪区,district
430611,113.004082,29.438062,君山区,district
430621,113.116073,29.144843,岳阳县,district
430623,112.559369,29.524107,华容县,district
430624,112.889748,28.677498,湘阴县,district
430626,113.593751,28.701523,平江县,district
430681,113.079419,28.803149,汨罗市,district
430682,113.450809,29.471594,临湘市,district
430702,111.690718,29.040477,武陵区,district
430703,111.685327,29.014426,鼎城区,district
430721,112.172289,29.414483,安乡县,district
430722,111.968506,28.907319,汉寿县,district
430723,111.761682,29.64264,澧县,district
430724,111.645602,29.443217,临澧县,district
430725,111.484503,28.902734,桃源县,district
430726,111.379087,29.584703,石门县,district
430781,111.879609,29.630867,津市市,district
430802,110.484559,29.125961,永定区,district
430811,110.54758,29.347827,武陵源区,district
430821,111.132702,29.423876,慈利县,district
430822,110.164039,29.399939,桑植县,district
430902,112.33084,28.592771,资阳区,district
430903,112.360946,28.568327,赫山区,district
430921,112.410399,29.372181,南县,district
430922,112.139732,28.520993,桃江县,district
430923,111.221824,28.377421,安化县,district
430981,112.361088,28.839713,沅江市,district
431002,113.032208,25.792628,北湖区,district
431003,113.038698,25.793157,苏仙区,district
431021,112.734466,25.737447,桂阳县,district
431022,112.947884,25.394345,宜章县,district
431023,113.114819,26.129392,永兴县,district
431024,112.370618,25.587309,嘉禾县,district
431025,112.564589,25.279119,临武县,district
431026,113.685686,25.553759,汝城县,district
431027,113.945879,26.073917,桂东县,district
431028,113.27217,26.708625,安仁县,district
431081,113.23682,25.974152,资兴市,district
431102,111.626348,26.223347,零陵区,district
431103,111.607156,26.434364,冷水滩区,district
431121,111.85734,26.585929,祁阳市,district
431122,111.313035,26.397278,东安县,district
431123,111.662146,25.959397,双牌县,district
431124,111.591614,25.518444,道县,district
431125,111.346803,25.268154,江永县,district
431126,111.944529,25.584112,宁远县,district
431127,112.194195,25.375255,蓝山县,district
431128,112.220341,25.906927,新田县,district
431129,111.577276,25.182596,江华瑶族自治县,district
431202,109.982242,27.548474,鹤城区,district
431221,109.948061,27.43736,中方县,district
431222,110.399161,28.455554,沅陵县,district
431223,110.196953,28.005474,辰溪县,district
431224,110.593373,27.903802,溆浦县,district
431225,109.720785,26.870789,会同县,district
431226,109.802807,27.865991,麻阳苗族自治县,district
431227,109.174443,27.359897,新晃侗族自治县,district
431228,109.687777,27.437996,芷江侗族自治县,district
431229,109.691159,26.573511,靖州苗族侗族自治县,district
431230,109.783359,26.158349,通道侗族自治县,district
431281,109.831765,27.201876,洪江市,district
431302,112.008486,27.726643,娄星区,district
431321,112.198245,27.459126,双峰县,district
431322,111.306747,27.737456,新化县,district
431381,111.434674,27.685759,冷水江市,district
431382,111.670847,27.692301,涟源市,district
433101,109.738273,28.314827,吉首市,district
433122,110.214428,28.214516,泸溪县,district
433123,109.599191,27.948308,凤凰县,district
433124,109.479063,28.581352,花垣县,district
433125,109.651445,28.709605,保靖县,district
433126,109.949592,28.616973,古丈县,district
433127,109.853292,28.998068,永顺县,district
433130,109.441189,29.453438,龙山县,district
440203,113.588289,24.80016,武江区,district
440204,113.599224,24.803977,浈江区,district
440205,113.605582,24.680195,曲江区,district
440222,114.067205,24.948364,始兴县,district
440224,113.748627,25.088226,仁化县,district
440229,114.131289,24.353887,翁源县,district
440232,113.278417,24.776109,乳源瑶族自治县,district
440233,114.207034,24.055412,新丰县,district
440281,113.352413,25.128445,乐昌市,district
440282,114.311231,25.115328,南雄市,district
440507,116.732015,23.373754,龙湖区,district
440511,116.703583,23.367071,金平区,district
440512,116.729528,23.279345,濠江区,district
440513,116.602602,23.262336,潮阳区,district
440514,116.423607,23.249798,潮南区,district
440515,116.76336,23.46844,澄海区,district
440523,117.027105,23.419562,南澳县,district
440703,113.07859,22.59677,蓬江区,district
440704,113.120601,22.572211,江海区,district
440705,113.038584,22.520247,新会区,district
440781,112.793414,22.250713,台山市,district
440783,112.692262,22.366286,开平市,district
440784,112.961795,22.768104,鹤山市,district
440785,112.314051,22.182956,恩平市,district
440802,110.361634,21.273365,赤坎区,district
440803,110.406382,21.194229,霞山区,district
440804,110.455632,21.24441,坡头区,district
440811,110.329167,21.265997,麻章区,district
440823,110.255321,21.376915,遂溪县,district
440825,110.175718,20.326083,徐闻县,district
440881,110.284961,21.611281,廉江市,district
440882,110.088275,20.908523,雷州市,district
440883,110.780508,21.428453,吴川市,district
440902,110.920542,21.660425,茂南区,district
440904,111.007264,21.507219,电白区,district
440981,110.853251,21.915153,高州市,district
440982,110.63839,21.654953,化州市,district
440983,110.941656,22.352681,信宜市,district
441202,112.472329,23.052662,端州区,district
441203,112.565249,23.155822,鼎湖区,district
441204,112.460846,23.027694,高要区,district
441223,112.440419,23.631486,广宁县,district
441224,112.182466,23.913072,怀集县,district
441225,111.502973,23.434731,封开县,district
441226,111.78156,23.141711,德庆县,district
441284,112.695028,23.340324,四会市,district
441302,114.413978,23.079883,惠城区,district
441303,114.469444,22.78851,惠阳区,district
441322,114.284254,23.167575,博罗县,district
441323,114.723092,22.983036,惠东县,district
441324,114.259986,23.723894,龙门县,district
441402,116.12116,24.302593,梅江区,district
441403,116.083482,24.267825,梅县区,district
441422,116.69552,24.351587,大埔县,district
441423,116.184419,23.752771,丰顺县,district
441424,115.775004,23.925424,五华县,district
441426,115.891729,24.569651,平远县,district
441427,116.170531,24.653313,蕉岭县,district
441481,115.731648,24.138077,兴宁市,district
441502,115.363667,22.776227,城区,district
441521,115.337324,22.971042,海丰县,district
441523,115.657565,23.302682,陆河县,district
441581,115.644203,22.946104,陆丰市,district
441602,114.696828,23.746255,源城区,district
441621,115.184383,23.633744,紫金县,district
441622,115.256415,24.101174,龙川县,district
441623,114.495952,24.364227,连平县,district
441624,114.941473,24.44318,和平县,district
441625,114.742711,23.789093,东源县,district
441702,111.968909,21.859182,江城区,district
441704,112.011267,21.864728,阳东区,district
441721,111.617556,21.75367,阳西县,district
441781,111.7905,22.169598,阳春市,district
441802,113.048698,23.688976,清城区,district
441803,113.015203,23.736949,清新区,district
441821,113.534094,23.866739,佛冈县,district
441823,112.634019,24.470286,阳山县,district
441825,112.086555,24.567271,连山壮族瑶族自治县,district
441826,112.290808,24.719097,连南瑶族自治县,district
441881,113.405404,24.18612,英德市,district
441882,112.379271,24.783966,连州市,district
445102,116.63365,23.664675,湘桥区,district
445103,116.67931,23.461012,潮安区,district
445122,117.00205,23.668171,饶平县,district
445202,116.357045,23.535524,榕城区,district
445203,116.412947,23.569887,揭东区,district
445222,115.838708,23.4273,揭西县,district
445224,116.295832,23.029834,惠来县,district
445281,116.165082,23.29788,普宁市,district
445302,112.04471,22.930827,云城区,district
445303,112.005609,23.073152,云安区,district
445321,112.23083,22.703204,新兴县,district
445322,111.535921,23.237709,郁南县,district
445381,111.578201,22.765415,罗定市,district
460301,112.3386402,16.8310066,西沙区,district
460302,112.891018,9.543575,南沙区,district
510104,104.080989,30.657689,锦江区,district
510105,104.055731,30.667648,青羊区,district
510106,104.043487,30.692058,金牛区,district
510107,104.05167,30.630862,武侯区,district
510108,104.103077,30.660275,成华区,district
510112,104.269181,30.56065,龙泉驿区,district
510113,104.25494,30.883438,青白江区,district
510114,104.16022,30.824223,新都区,district
510115,103.836776,30.697996,温江区,district
510116,103.922706,30.573243,双流区,district
510117,103.887842,30.808752,郫都区,district
510118,103.812449,30.414284,新津区,district
510121,104.415604,30.858417,金堂县,district
510129,103.522397,30.586602,大邑县,district
510131,103.511541,30.194359,蒲江县,district
510181,103.627898,30.99114,都江堰市,district
510182,103.941173,30.985161,彭州市,district
510183,103.46143,30.413271,邛崃市,district
510184,103.671049,30.631478,崇州市,district
510185,104.550339,30.390666,简阳市,district
510302,104.778188,29.343231,自流井区,district
510303,104.714372,29.345675,贡井区,district
510304,104.783229,29.367136,大安区,district
510311,104.876417,29.272521,沿滩区,district
510321,104.423932,29.454851,荣县,district
510322,104.984256,29.181282,富顺县,district
510402,101.715134,26.580887,东区,district
510403,101.637969,26.596776,西区,district
510411,101.737916,26.497185,仁和区,district
510421,102.109877,26.887474,米易县,district
510422,101.851848,26.677619,盐边县,district
510502,105.445131,28.882889,江阳区,district
510503,105.37721,28.77631,纳溪区,district
510504,105.435228,28.897572,龙马潭区,district
510521,105.376335,29.151288,泸县,district
510522,105.834098,28.810325,合江县,district
510524,105.437775,28.167919,叙永县,district
510525,105.813359,28.03948,古蔺县,district
510603,104.389648,31.130428,旌阳区,district
510604,104.507126,31.303281,罗江区,district
510623,104.677831,31.03681,中江县,district
510681,104.281903,30.97715,广汉市,district
510682,104.173653,31.126881,什邡市,district
510683,104.200162,31.343084,绵竹市,district
510703,104.740971,31.463557,涪城区,district
510704,104.770006,31.484772,游仙区,district
510705,104.560341,31.53894,安州区,district
510722,105.090316,31.090909,三台县,district
510723,105.391991,31.22318,盐亭县,district
510725,105.16353,31.635225,梓潼县,district
510726,104.468069,31.615863,北川羌族自治县,district
510727,104.530555,32.407588,平武县,district
510781,104.744431,31.776386,江油市,district
510802,105.826194,32.432276,利州区,district
510811,105.964121,32.322788,昭化区,district
510812,105.88917,32.642632,朝天区,district
510821,106.290426,32.22833,旺苍县,district
510822,105.238847,32.585655,青川县,district
510823,105.527035,32.286517,剑阁县,district
510824,105.939706,31.732251,苍溪县,district
510903,105.582215,30.502647,船山区,district
510904,105.459383,30.346121,安居区,district
510921,105.713699,30.774883,蓬溪县,district
510923,105.252187,30.581571,大英县,district
510981,105.381849,30.868752,射洪市,district
511002,105.065467,29.585265,市中区,district
511011,105.067203,29.600107,东兴区,district
511024,104.668327,29.52686,威远县,district
511025,104.852463,29.775295,资中县,district
511083,105.288074,29.338162,隆昌市,district
511102,103.75539,29.588327,市中区,district
511111,103.549961,29.416536,沙湾区,district
511112,103.816837,29.406186,五通桥区,district
511113,103.077831,29.24602,金口河区,district
511123,103.944266,29.209782,犍为县,district
511124,104.06885,29.651645,井研县,district
511126,103.578862,29.741019,夹江县,district
511129,103.90211,28.956338,沐川县,district
511132,103.262148,29.230271,峨边彝族自治县,district
511133,103.546851,28.838933,马边彝族自治县,district
511181,103.492488,29.597478,峨眉山市,district
511302,106.084091,30.795572,顺庆区,district
511303,106.108996,30.781809,高坪区,district
511304,106.067027,30.762976,嘉陵区,district
511321,106.061138,31.349407,南部县,district
511322,106.564893,31.075907,营山县,district
511323,106.413488,31.027978,蓬安县,district
511324,106.297083,31.271261,仪陇县,district
511325,105.893021,30.994616,西充县,district
511381,105.975266,31.580466,阆中市,district
511402,103.831553,30.048128,东坡区,district
511403,103.8701,30.192298,彭山区,district
511421,104.147646,29.996721,仁寿县,district
511423,103.375006,29.904867,洪雅县,district
511424,103.518333,30.012751,丹棱县,district
511425,103.846131,29.831469,青神县,district
511502,104.630231,28.760179,翠屏区,district
511503,104.981133,28.839806,南溪区,district
511504,104.541489,28.695678,叙州区,district
511523,105.068697,28.728102,江安县,district
511524,104.921116,28.577271,长宁县,district
511525,104.519187,28.435676,高县,district
511526,104.712268,28.449041,珙县,district
511527,104.507848,28.162017,筠连县,district
511528,105.236549,28.302988,兴文县,district
511529,104.162617,28.64237,屏山县,district
511602,106.632907,30.456462,广安区,district
511603,106.893277,30.4963,前锋区,district
511621,106.444451,30.533538,岳池县,district
511622,106.292473,30.344291,武胜县,district
511623,106.934968,30.334323,邻水县,district
511681,106.777882,30.380574,华蓥市,district
511702,107.501062,31.213522,通川区,district
511703,107.507926,31.199062,达川区,district
511722,107.722254,31.355025,宣汉县,district
511723,107.864135,31.085537,开江县,district
511724,107.20742,30.736289,大竹县,district
511725,106.970746,30.836348,渠县,district
511781,108.037548,32.06777,万源市,district
511802,103.003398,29.981831,雨城区,district
511803,103.112214,30.084718,名山区,district
511822,102.844674,29.795529,荥经县,district
511823,102.677145,29.349915,汉源县,district
511824,102.35962,29.234063,石棉县,district
511825,102.763462,30.059955,天全县,district
511826,102.924016,30.152907,芦山县,district
511827,102.813377,30.369026,宝兴县,district
511902,106.753671,31.858366,巴州区,district
511903,106.486515,31.816336,恩阳区,district
511921,107.247621,31.91212,通江县,district
511922,106.843418,32.353164,南江县,district
511923,107.101937,31.562814,平昌县,district
512002,104.642338,30.121686,雁江区,district
512021,105.336764,30.099206,安岳县,district
512022,105.031142,30.275619,乐至县,district
513201,102.221187,31.899761,马尔康市,district
513221,103.580675,31.47463,汶川县,district
513222,103.165486,31.436764,理县,district
513223,103.850684,31.680407,茂县,district
513224,103.599177,32.63838,松潘县,district
513225,104.236344,33.262097,九寨沟县,district
513226,102.064647,31.476356,金川县,district
513227,102.363193,30.999016,小金县,district
513228,102.990805,32.061721,黑水县,district
513230,100.979136,32.264887,壤塘县,district
513231,101.700985,32.904223,阿坝县,district
513232,102.963726,33.575934,若尔盖县,district
513233,102.544906,32.793902,红原县,district
513301,101.964057,30.050738,康定市,district
513322,102.233225,29.912482,泸定县,district
513323,101.886125,30.877083,丹巴县,district
513324,101.506942,29.001975,九龙县,district
513325,101.015735,30.03225,雅江县,district
513326,101.123327,30.978767,道孚县,district
513327,100.679495,31.392674,炉霍县,district
513328,99.991753,31.61975,甘孜县,district
513329,100.312094,30.93896,新龙县,district
513330,98.57999,31.806729,德格县,district
513331,98.824343,31.208805,白玉县,district
513332,98.100887,32.975302,石渠县,district
513333,100.331657,32.268777,色达县,district
513334,100.269862,29.991807,理塘县,district
513335,99.109037,30.005723,巴塘县,district
513336,99.799943,28.930855,乡城县,district
513337,100.296689,29.037544,稻城县,district
513338,99.288036,28.71134,得荣县,district
513401,102.258758,27.885786,西昌市,district
513422,101.280184,27.926859,木里藏族自治县,district
513423,101.508909,27.423415,盐源县,district
513424,102.178845,27.403827,德昌县,district
513425,102.249548,26.658702,会理市,district
513426,102.578985,26.630713,会东县,district
513427,102.757374,27.065205,宁南县,district
513428,102.541082,27.376828,普格县,district
513429,102.808801,27.709062,布拖县,district
513430,103.248704,27.695916,金阳县,district
513431,102.843991,28.010554,昭觉县,district
513432,102.412342,28.305486,喜德县,district
513433,102.170046,28.550844,冕宁县,district
513434,102.508875,28.639632,越西县,district
513435,102.775924,28.977094,甘洛县,district
513436,103.132007,28.327946,美姑县,district
513437,103.571584,28.262946,雷波县,district
520102,106.715963,26.573743,南明区,district
520103,106.713397,26.58301,云岩区,district
520111,106.670791,26.410464,花溪区,district
520112,106.762123,26.630928,乌当区,district
520113,106.633037,26.676849,白云区,district
520115,106.626323,26.646358,观山湖区,district
520121,106.969438,27.056793,开阳县,district
520122,106.737693,27.092665,息烽县,district
520123,106.599218,26.840672,修文县,district
520181,106.470278,26.551289,清镇市,district
520201,104.846244,26.584805,钟山区,district
520203,105.474235,26.210662,六枝特区,district
520221,104.95685,26.540478,水城区,district
520281,104.468367,25.706966,盘州市,district
520302,106.943784,27.694395,红花岗区,district
520303,106.937265,27.706626,汇川区,district
520304,106.831668,27.535288,播州区,district
520322,106.826591,28.131559,桐梓县,district
520323,107.191024,27.951342,绥阳县,district
520324,107.441872,28.550337,正安县,district
520325,107.605342,28.880088,道真仡佬族苗族自治县,district
520326,107.887857,28.521567,务川仡佬族苗族自治县,district
520327,107.722021,27.960858,凤冈县,district
520328,107.485723,27.765839,湄潭县,district
520329,107.892566,27.221552,余庆县,district
520330,106.200954,28.327826,习水县,district
520381,105.698116,28.587057,赤水市,district
520382,106.412476,27.803377,仁怀市,district
520402,105.946169,26.248323,西秀区,district
520403,106.259942,26.40608,平坝区,district
520422,105.745609,26.305794,普定县,district
520423,105.768656,26.056096,镇宁布依族苗族自治县,district
520424,105.618454,25.944248,关岭布依族苗族自治县,district
520425,106.084515,25.751567,紫云苗族布依族自治县,district
520502,105.284852,27.302085,七星关区,district
520521,105.609254,27.143521,大方县,district
520522,106.038299,27.024923,黔西市,district
520523,106.222103,27.459693,金沙县,district
520524,105.768997,26.668497,织金县,district
520525,105.375322,26.769875,纳雍县,district
520526,104.286523,26.859099,威宁彝族回族苗族自治县,district
520527,104.726438,27.119243,赫章县,district
520602,109.192117,27.718745,碧江区,district
520603,109.21199,27.51903,万山区,district
520621,108.848427,27.691904,江口县,district
520622,108.917882,27.238024,玉屏侗族自治县,district
520623,108.229854,27.519386,石阡县,district
520624,108.255827,27.941331,思南县,district
520625,108.405517,27.997976,印江土家族苗族自治县,district
520626,108.117317,28.26094,德江县,district
520627,108.495746,28.560487,沿河土家族自治县,district
520628,109.202627,28.165419,松桃苗族自治县,district
522301,104.897982,25.088599,兴义市,district
522302,105.192778,25.431378,兴仁市,district
522323,104.955347,25.786404,普安县,district
522324,105.218773,25.832881,晴隆县,district
522325,105.650133,25.385752,贞丰县,district
522326,106.091563,25.166667,望谟县,district
522327,105.81241,24.983338,册亨县,district
522328,105.471498,25.108959,安龙县,district
522601,107.977541,26.582964,凯里市,district
522622,107.901337,26.896973,黄平县,district
522623,108.12678,27.034657,施秉县,district
522624,108.681121,26.959884,三穗县,district
522625,108.423656,27.050233,镇远县,district
522626,108.816459,27.173244,岑巩县,district
522627,109.212798,26.909684,天柱县,district
522628,109.20252,26.680625,锦屏县,district
522629,108.440499,26.727349,剑河县,district
522630,108.314637,26.669138,台江县,district
522631,109.136504,26.230636,黎平县,district
522632,108.521026,25.931085,榕江县,district
522633,108.912648,25.747058,从江县,district
522634,108.079613,26.381027,雷山县,district
522635,107.593172,26.494803,麻江县,district
522636,107.794808,26.199497,丹寨县,district
522701,107.517021,26.258205,都匀市,district
522702,107.513508,26.702508,福泉市,district
522722,107.8838,25.412239,荔波县,district
522723,107.233588,26.580807,贵定县,district
522725,107.478417,27.066339,瓮安县,district
522726,107.542757,25.826283,独山县,district
522727,107.32405,25.831803,平塘县,district
522728,106.750006,25.429894,罗甸县,district
522729,106.447376,26.022116,长顺县,district
522730,106.977733,26.448809,龙里县,district
522731,106.657848,26.128637,惠水县,district
522732,107.87747,25.985183,三都水族自治县,district
530102,102.704412,25.042165,五华区,district
530103,102.729044,25.070239,盘龙区,district
530111,102.723437,25.021211,官渡区,district
530112,102.705904,25.02436,西山区,district
530113,103.182,26.08349,东川区,district
530114,102.801382,24.889275,呈贡区,district
530115,102.594987,24.666944,晋宁区,district
530124,102.497888,25.219667,富民县,district
530125,103.145989,24.918215,宜良县,district
530126,103.271962,24.754545,石林彝族自治县,district
530127,103.038777,25.335087,嵩明县,district
530128,102.46905,25.556533,禄劝彝族苗族自治县,district
530129,103.257588,25.559474,寻甸回族彝族自治县,district
530181,102.485544,24.921785,安宁市,district
530302,103.798054,25.501269,麒麟区,district
530303,103.819262,25.600878,沾益区,district
530304,103.578755,25.429451,马龙区,district
530322,103.655233,25.022878,陆良县,district
530323,103.993808,24.825681,师宗县,district
530324,104.309263,24.885708,罗平县,district
530325,104.25692,25.67064,富源县,district
530326,103.300041,26.412861,会泽县,district
530381,104.09554,26.227777,宣威市,district
530402,102.543468,24.350753,红塔区,district
530403,102.749839,24.291006,江川区,district
530423,102.760039,24.112205,通海县,district
530424,102.928982,24.189807,华宁县,district
530425,102.16211,24.669598,易门县,district
530426,102.404358,24.173256,峨山彝族自治县,district
530427,101.990903,24.0664,新平彝族傣族自治县,district
530428,101.999658,23.597618,元江哈尼族彝族傣族自治县,district
530481,102.916652,24.669679,澄江市,district
530502,99.165825,25.112144,隆阳区,district
530521,99.183758,24.730847,施甸县,district
530523,98.693567,24.591912,龙陵县,district
530524,99.612344,24.823662,昌宁县,district
530581,98.497292,25.01757,腾冲市,district
530602,103.717267,27.336636,昭阳区,district
530621,103.549333,27.191637,鲁甸县,district
530622,102.929284,26.9117,巧家县,district
530623,104.23506,28.106923,盐津县,district
530624,103.891608,27.747114,大关县,district
530625,103.63732,28.231526,永善县,district
530626,103.961095,28.599953,绥江县,district
530627,104.873055,27.436267,镇雄县,district
530628,104.048492,27.627425,彝良县,district
530629,105.04869,27.843381,威信县,district
530681,104.415376,28.629688,水富市,district
530702,100.234412,26.872229,古城区,district
530721,100.238312,26.830593,玉龙纳西族自治县,district
530722,100.750901,26.685623,永胜县,district
530723,101.267796,26.628834,华坪县,district
530724,100.852427,27.281109,宁蒗彝族自治县,district
530802,100.973227,22.776595,思茅区,district
530821,101.04524,23.062507,宁洱哈尼族彝族自治县,district
530822,101.687606,23.428165,墨江哈尼族自治县,district
530823,100.840011,24.448523,景东彝族自治县,district
530824,100.701425,23.500278,景谷傣族彝族自治县,district
530825,101.108512,24.005712,镇沅彝族哈尼族拉祜族自治县,district
530826,101.859144,22.58336,江城哈尼族彝族自治县,district
530827,99.585406,22.325924,孟连傣族拉祜族佤族自治县,district
530828,99.931201,22.553083,澜沧拉祜族自治县,district
530829,99.594372,22.644423,西盟佤族自治县,district
530902,100.086486,23.886562,临翔区,district
530921,99.91871,24.592738,凤庆县,district
530922,100.125637,24.439026,云县,district
530923,99.253679,24.028159,永德县,district
530924,98.82743,23.761415,镇康县,district
530925,99.824419,23.477476,双江拉祜族佤族布朗族傣族自治县,district
530926,99.402495,23.534579,耿马傣族佤族自治县,district
530927,99.2474,23.146887,沧源佤族自治县,district
532301,101.546145,25.040912,楚雄市,district
532322,101.63824,24.685094,双柏县,district
532323,101.543044,25.312111,牟定县,district
532324,101.274991,25.192408,南华县,district
532325,101.238399,25.505403,姚安县,district
532326,101.323602,25.722348,大姚县,district
532327,101.671175,26.056316,永仁县,district
532328,101.870837,25.703313,元谋县,district
532329,102.406785,25.5301,武定县,district
532331,102.075694,25.14327,禄丰市,district
532501,103.154752,23.360383,个旧市,district
532502,103.258679,23.713832,开远市,district
532503,103.385005,23.366843,蒙自市,district
532504,103.436988,24.40837,弥勒市,district
532523,103.687229,22.987013,屏边苗族自治县,district
532524,102.820493,23.618387,建水县,district
532525,102.484469,23.712569,石屏县,district
532527,103.759622,24.532368,泸西县,district
532528,102.837056,23.219773,元阳县,district
532529,102.42121,23.369191,红河县,district
532530,103.228359,22.779982,金平苗族瑶族傣族自治县,district
532531,102.39286,22.99352,绿春县,district
532532,103.961593,22.507563,河口瑶族自治县,district
532601,104.244277,23.369216,文山市,district
532622,104.343989,23.612301,砚山县,district
532623,104.675711,23.437439,西畴县,district
532624,104.701899,23.124202,麻栗坡县,district
532625,104.398619,23.011723,马关县,district
532626,104.194366,24.040982,丘北县,district
532627,105.056684,24.050272,广南县,district
532628,105.62856,23.626494,富宁县,district
532801,100.797947,22.002087,景洪市,district
532822,100.448288,21.955866,勐海县,district
532823,101.567051,21.479449,勐腊县,district
532901,100.241369,25.593067,大理市,district
532922,99.95797,25.669543,漾濞彝族自治县,district
532923,100.554025,25.477072,祥云县,district
532924,100.578957,25.825904,宾川县,district
532925,100.490669,25.342594,弥渡县,district
532926,100.518683,25.041279,南涧彝族自治县,district
532927,100.30793,25.230909,巍山彝族回族自治县,district
532928,99.533536,25.461281,永平县,district
532929,99.369402,25.884955,云龙县,district
532930,99.951708,26.111184,洱源县,district
532931,99.905887,26.530066,剑川县,district
532932,100.173375,26.55839,鹤庆县,district
533102,97.855883,24.010734,瑞丽市,district
533103,98.577608,24.436699,芒市,district
533122,98.298196,24.80742,梁河县,district
533123,97.93393,24.709541,盈江县,district
533124,97.794441,24.184065,陇川县,district
533301,98.854063,25.851142,泸水市,district
533323,98.867413,26.902738,福贡县,district
533324,98.666141,27.738054,贡山独龙族怒族自治县,district
533325,99.421378,26.453839,兰坪白族普米族自治县,district
533401,99.708667,27.825804,香格里拉市,district
533422,98.91506,28.483272,德钦县,district
533423,99.286355,27.180948,维西傈僳族自治县,district
610102,108.959903,34.26927,新城区,district
610103,108.946994,34.251061,碑林区,district
610104,108.933194,34.2656,莲湖区,district
610111,109.067261,34.267453,灞桥区,district
610112,108.946022,34.30823,未央区,district
610113,108.926593,34.213389,雁塔区,district
610114,109.22802,34.662141,阎良区,district
610115,109.213986,34.372065,临潼区,district
610116,108.941579,34.157097,长安区,district
610117,109.088896,34.535065,高陵区,district
610118,108.607385,34.108668,鄠邑区,district
610122,109.317634,34.156189,蓝田县,district
610124,108.216465,34.161532,周至县,district
610202,109.075862,35.069098,王益区,district
610203,109.100814,35.111927,印台区,district
610204,108.962538,34.910206,耀州区,district
610222,109.118278,35.398766,宜君县,district
610302,107.144467,34.371008,渭滨区,district
610303,107.149943,34.375192,金台区,district
610304,107.383645,34.352747,陈仓区,district
610322,107.400577,34.521668,凤翔区,district
610323,107.624464,34.44296,岐山县,district
610324,107.891419,34.375497,扶风县,district
610326,107.752371,34.272137,眉县,district
610327,106.857066,34.893262,陇县,district
610328,107.132987,34.642584,千阳县,district
610329,107.796608,34.677714,麟游县,district
610330,106.525212,33.912464,凤县,district
610331,107.316533,34.059215,太白县,district
610402,108.698636,34.329801,秦都区,district
610403,108.086348,34.27135,杨陵区,district
610404,108.730957,34.336847,渭城区,district
610422,108.943481,34.613996,三原县,district
610423,108.83784,34.528493,泾阳县,district
610424,108.247406,34.527261,乾县,district
610425,108.428317,34.482583,礼泉县,district
610426,108.143129,34.692619,永寿县,district
610428,107.795835,35.206122,长武县,district
610429,108.337231,35.112234,旬邑县,district
610430,108.581173,34.79797,淳化县,district
610431,108.212857,34.259732,武功县,district
610481,108.488493,34.297134,兴平市,district
610482,108.083674,35.034233,彬州市,district
610502,109.503299,34.501271,临渭区,district
610503,109.76141,34.511958,华州区,district
610522,110.24726,34.544515,潼关县,district
610523,109.943123,34.795011,大荔县,district
610524,110.147979,35.237098,合阳县,district
610525,109.937609,35.184,澄城县,district
610526,109.589653,34.956034,蒲城县,district
